name,zip,num/range,pattern,company,type,zip+4
6th St   ,94710,1732 to 1734,Even Only, , S,94710-1867
6th St   ,94710,1735,, , H,94710-1854
6th St   ,94710,1735,, , H,94710-1854
6th St   ,94710,1736 to 1738,Even Only, , S,94710-1864
6th St   ,94710,1740 to 1798,Even Only, , S,94710-1868
6th St   ,94710,1800,, , H,94710-1872
6th St   ,94710,1800,, , H,94710-1873
6th St   ,94710,1800,, , H,94710-1875
6th St   ,94710,1800 to 1818,Even Only, , S,94710-2003
6th St   ,94710,1801 to 1899,Odd Only, , S,94710-2002
6th St   ,94710,1803,,BERKELEY IND MED CNTR, F,94710-2086
6th St   ,94710,1820 to 1822,Even Only, , S,94710-2062
6th St   ,94710,1900 to 1998,Even Only, , S,94710-2005
6th St   ,94710,1901 to 1999,Odd Only, , S,94710-2004
6th St   ,94710,1917,, , H,94710-2052
6th St   ,94710,1917,, , H,94710-2052
6th St   ,94710,2000 to 2098,Even Only, , S,94710-2007
6th St   ,94710,2001 to 2099,Odd Only, , S,94710-2006
6th St   ,94710,2031,,WEST BERKELEY HEALTH CNTR, F,94710-2088
6th St   ,94710,2100 to 2198,Even Only, , S,94710-2204
6th St   ,94710,2101 to 2199,Odd Only, , S,94710-2203
6th St   ,94710,2110,, , H,94710-2243
6th St   ,94710,2110,, , H,94710-2243
6th St   ,94710,2120,, , H,94710-2249
6th St   ,94710,2120,, , H,94710-2252
6th St   ,94710,2120,, , H,94710-2252
6th St   ,94710,2120,, , H,94710-2252
6th St   ,94710,2120,, , H,94710-2252
6th St   ,94710,2120,, , H,94710-2253
6th St   ,94710,2120,, , H,94710-2253
6th St   ,94710,2120,, , H,94710-2253
6th St   ,94710,2120,, , H,94710-2253
6th St   ,94710,2126,, , H,94710-2248
6th St   ,94710,2126,, , H,94710-2248
6th St   ,94710,2198,, , H,94710-2212
6th St   ,94710,2198,, , H,94710-2220
6th St   ,94710,2198,, , H,94710-2233
6th St   ,94710,2200 to 2298,Even Only, , S,94710-2219
6th St   ,94710,2201 to 2299,Odd Only, , S,94710-2218
6th St   ,94710,2203,, , H,94710-2237
6th St   ,94710,2203,, , H,94710-2237
6th St   ,94710,2300 to 2398,Even Only, , S,94710-2412
6th St   ,94710,2301 to 2399,Odd Only, , S,94710-2411
6th St   ,94710,2320,, , H,94710-2426
6th St   ,94710,2320,, , H,94710-2426
6th St   ,94710,2400 to 2498,Even Only, , S,94710-2414
6th St   ,94710,2401 to 2427,Odd Only, , S,94710-2413
6th St   ,94710,2417,, , H,94710-2436
6th St   ,94710,2417,, , H,94710-2436
6th St   ,94710,2429 to 2499,Odd Only, , S,94710-2439
6th St   ,94710,2437,,A B E D, F,94710-2482
5th St   ,94710,1101 to 1199,Odd Only, , S,94710-1201
5th St   ,94710,1200 to 1298,Even Only, , S,94710-1306
5th St   ,94710,1201 to 1299,Odd Only, , S,94710-1305
5th St   ,94710,1235,,JANCO, F,94710-1395
5th St   ,94710,1300 to 1398,Even Only, , S,94710-1311
5th St   ,94710,1301 to 1399,Odd Only, , S,94710-1307
5th St   ,94710,1400 to 1432,Even Only, , S,94710-1324
5th St   ,94710,1401 to 1413,Odd Only, , S,94710-1343
5th St   ,94710,1409,, , H,94710-1361
5th St   ,94710,1415 to 1425,Odd Only, , S,94710-1343
5th St   ,94710,1418,, , H,94710-1341
5th St   ,94710,1418,, , H,94710-1341
5th St   ,94710,1418,, , H,94710-1357
5th St   ,94710,1427 to 1453,Odd Only, , S,94710-1337
5th St   ,94710,1434 to 1498,Even Only, , S,94710-1338
5th St   ,94710,1455 to 1499,Odd Only, , S,94710-1337
5th St   ,94710,1500 to 1598,Even Only, , S,94710-1713
5th St   ,94710,1501 to 1599,Odd Only, , S,94710-1712
5th St   ,94710,1516,,BACKROADS, F,94710-1740
5th St   ,94710,1516,,BACKROADS BICYCLE, F,94710-1740
5th St   ,94710,1600 to 1698,Even Only, , S,94710-1715
5th St   ,94710,1601 to 1649,Odd Only, , S,94710-1714
5th St   ,94710,1651 to 1699,Odd Only, , S,94710-1720
5th St   ,94710,1700 to 1798,Even Only, , S,94710-1716
5th St   ,94710,1710,,AIN PLASTICS, F,94710-1778
5th St   ,94710,1715 to 1717,Odd Only, , S,94710-1734
5th St   ,94710,1719,, , H,94710-1738
5th St   ,94710,1719,, , H,94710-1738
5th St   ,94710,1719 to 1721,Odd Only, , S,94710-1735
5th St   ,94710,1723 to 1725,Odd Only, , S,94710-1736
5th St   ,94710,1727 to 1729,Odd Only, , S,94710-1737
5th St   ,94710,1800 to 1898,Even Only, , S,94710-1915
5th St   ,94710,1801 to 1899,Odd Only, , S,94710-1914
5th St   ,94710,1822,, , H,94710-1973
5th St   ,94710,1822,, , H,94710-1973
5th St   ,94710,1900 to 1998,Even Only, , S,94710-1917
5th St   ,94710,1901 to 1999,Odd Only, , S,94710-1916
5th St   ,94710,2000,,CANNED FOODS, F,94710-1934
5th St   ,94710,2000 to 2098,Even Only, , S,94710-1918
5th St   ,94710,2001 to 2099,Odd Only, , S,94710-1965
5th St   ,94710,2001,, , H,94710-2073
5th St   ,94710,2001,, , H,94710-2092
5th St   ,94710,2001,, , H,94710-2093
5th St   ,94710,2001,, , H,94710-2094
5th St   ,94710,2001,, , H,94710-2095
5th St   ,94710,2001,, , H,94710-2095
5th St   ,94710,2100 to 2198,Even Only, , S,94710-2209
5th St   ,94710,2101 to 2199,Odd Only, , S,94710-2208
5th St   ,94710,2200 to 2298,Even Only, , S,94710-2217
5th St   ,94710,2201 to 2299,Odd Only, , S,94710-2216
5th St   ,94710,2300 to 2398,Even Only, , S,94710-2408
5th St   ,94710,2301 to 2399,Odd Only, , S,94710-2407
5th St   ,94710,2323,,CURTIS AND THOMPSON, F,94710-2400
5th St   ,94710,2332,, , H,94710-2453
5th St   ,94710,2332,, , H,94710-2453
5th St   ,94710,2400 to 2498,Even Only, , S,94710-2410
5th St   ,94710,2401 to 2499,Odd Only, , S,94710-2409
5th St   ,94710,2413,, , H,94710-2455
5th St   ,94710,2413,, , H,94710-2455
5th St   ,94710,2430,, , H,94710-2450
5th St   ,94710,2430,, , H,94710-2451
5th St   ,94710,2430,, , H,94710-2452
5th St   ,94710,2929,,BOOKPEOPLE, F,94710-2776
5th St   ,94710,2929 to 2999,Odd Only, , S,94710-2736
4th St   ,94710,1200,,LAB GLASS, F,94710-1386
4th St   ,94710,1200 to 1248,Even Only, , S,94710-1303
4th St   ,94710,1201 to 1299,Odd Only, , S,94710-1302
4th St   ,94710,1220,,PRECISION TECHNICAL COATI, F,94710-1384
4th St   ,94710,1300 to 1312,Even Only, , S,94710-1304
4th St   ,94710,1301 to 1355,Odd Only, , S,94710-1319
4th St   ,94710,1314 to 1318,Even Only, , S,94710-1347
4th St   ,94710,1320 to 1330,Even Only, , S,94710-1348
4th St   ,94710,1332,, , H,94710-1350
4th St   ,94710,1332,, , H,94710-1351
4th St   ,94710,1332,, , H,94710-1352
4th St   ,94710,1332,, , H,94710-1353
4th St   ,94710,1332 to 1398,Even Only, , S,94710-1349
4th St   ,94710,1355,, , H,94710-1342
4th St   ,94710,1355,, , H,94710-1342
4th St   ,94710,1400 to 1426,Even Only, , S,94710-1323
4th St   ,94710,1401,, , H,94710-1301
4th St   ,94710,1401,, , H,94710-1301
4th St   ,94710,1401 to 1427,Odd Only, , S,94710-1322
4th St   ,94710,1404,,CAL INK, F,94710-1371
4th St   ,94710,1417,,BENDA TOOL, F,94710-1372
4th St   ,94710,1428 to 1498,Even Only, , S,94710-1336
4th St   ,94710,1429 to 1499,Odd Only, , S,94710-1335
4th St   ,94710,1435,,HAWS DRINKING FAUCET, F,94710-1368
4th St   ,94710,1440,,CALTYPE, F,94710-1356
4th St   ,94710,1440,, , H,94710-1315
4th St   ,94710,1440,, , H,94710-1315
4th St   ,94710,1450,, , H,94710-1328
4th St   ,94710,1450,, , H,94710-1328
4th St   ,94710,1450,, , H,94710-1328
4th St   ,94710,1456,, , H,94710-1318
4th St   ,94710,1456,, , H,94710-1318
4th St   ,94710,1500 to 1510,Even Only, , S,94710-1707
4th St   ,94710,1501 to 1599,Odd Only, , S,94710-1706
4th St   ,94710,1510,, , H,94710-1717
4th St   ,94710,1510,, , H,94710-1717
4th St   ,94710,1512 to 1598,Even Only, , S,94710-1748
4th St   ,94710,1520,,OC JONES CONSTRUCTION, F,94710-1774
4th St   ,94710,1600 to 1698,Even Only, , S,94710-1709
4th St   ,94710,1601 to 1699,Odd Only, , S,94710-1708
4th St   ,94710,1608,, , H,94710-1719
4th St   ,94710,1608,, , H,94710-1749
4th St   ,94710,1608,, , H,94710-1749
4th St   ,94710,1608,, , H,94710-1749
4th St   ,94710,1700 to 1798,Even Only, , S,94710-1711
4th St   ,94710,1701 to 1799,Odd Only, , S,94710-1710
4th St   ,94710,1717,,DREW RESOURCE, F,94710-1783
4th St   ,94710,1717,, , H,94710-1747
4th St   ,94710,1799,, , H,94710-1741
4th St   ,94710,1799,, , H,94710-1741
4th St   ,94710,1800 to 1898,Even Only, , S,94710-1911
4th St   ,94710,1801 to 1899,Odd Only, , S,94710-1910
4th St   ,94710,1808,, , H,94710-1944
4th St   ,94710,1808,, , H,94710-1990
4th St   ,94710,1808,, , H,94710-1990
4th St   ,94710,1809,, , H,94710-1950
4th St   ,94710,1809,, , H,94710-1950
4th St   ,94710,1815,, , H,94710-1943
4th St   ,94710,1815,, , H,94710-1943
4th St   ,94710,1840,,STAINED GLASS, F,94710-1979
4th St   ,94710,1901 to 1999,Odd Only, , S,94710-1933
4th St   ,94710,1901,, , H,94710-1985
4th St   ,94710,1901,, , H,94710-1986
4th St   ,94710,1911,, , H,94710-1900
4th St   ,94710,1911,, , H,94710-1984
4th St   ,94710,2000 to 2056,Even Only, , S,94710-1913
4th St   ,94710,2001 to 2099,Odd Only, , S,94710-1912
4th St   ,94710,2058 to 2062,Even Only, , S,94710-1937
4th St   ,94710,2060,, , H,94710-1955
4th St   ,94710,2060,, , H,94710-1956
4th St   ,94710,2060,, , H,94710-1957
4th St   ,94710,2060,, , H,94710-1958
4th St   ,94710,2060,, , H,94710-1959
4th St   ,94710,2060,, , H,94710-1960
4th St   ,94710,2060,, , H,94710-1961
4th St   ,94710,2060,, , H,94710-1962
4th St   ,94710,2060,, , H,94710-1963
4th St   ,94710,2060,, , H,94710-1964
4th St   ,94710,2064 to 2098,Even Only, , S,94710-1904
4th St   ,94710,2101 to 2113,Odd Only, , S,94710-2207
4th St   ,94710,2115,, , H,94710-2260
4th St   ,94710,2115,, , H,94710-2260
4th St   ,94710,2115 to 2117,Odd Only, , S,94710-2239
4th St   ,94710,2117,, , H,94710-2205
4th St   ,94710,2117,, , H,94710-2205
4th St   ,94710,2119 to 2199,Odd Only, , S,94710-2240
4th St   ,94710,2200 to 2298,Even Only, , S,94710-2215
4th St   ,94710,2201 to 2299,Odd Only, , S,94710-2214
4th St   ,94710,2300,,PEERLESS, F,94710-2443
4th St   ,94710,2300,,HEINZ, F,94710-2499
4th St   ,94710,2300 to 2398,Even Only, , S,94710-2402
4th St   ,94710,2301 to 2399,Odd Only, , S,94710-2401
4th St   ,94710,2321,, , H,94710-2438
4th St   ,94710,2321,, , H,94710-2438
4th St   ,94710,2323,, , H,94710-2437
4th St   ,94710,2323,, , H,94710-2437
4th St   ,94710,2325,, , H,94710-2406
4th St   ,94710,2325,, , H,94710-2406
4th St   ,94710,2332,, , H,94710-2427
4th St   ,94710,2332,, , H,94710-2427
4th St   ,94710,2400 to 2498,Even Only, , S,94710-2404
4th St   ,94710,2401 to 2499,Odd Only, , S,94710-2403
4th St   ,94710,2421,, , H,94710-2430
4th St   ,94710,2421,, , H,94710-2430
4th St   ,94710,2424,,PAC COAST CHEMICALS, F,94710-2489
4th St   ,94710,2427,,GRAYSIX, F,94710-2488
3rd St   ,94710,1300 to 1398,Even Only, , S,94710-1344
3rd St   ,94710,1500,, , N,94710-A003
3rd St   ,94710,2000 to 2098,Even Only, , S,94710-1909
3rd St   ,94710,2200 to 2298,Even Only, , S,94710-2213
3rd St   ,94710,2222,, , H,94710-2244
3rd St   ,94710,2222,, , H,94710-2244
3rd St   ,94710,2325,, , N,94710-A004
2nd St   ,94710,1100 to 1198,Even Only, , S,94710-1004
2nd St   ,94710,1201 to 1299,Odd Only, , S,94710-1005
2nd St   ,94710,1300 to 1398,Even Only, , S,94710-1010
2nd St   ,94710,1301 to 1399,Odd Only, , S,94710-1317
2nd St   ,94710,1333,,BERCD DESOL ENTERPRISES, F,94710-1375
2nd St   ,94710,1333,,PACIFIC STEEL CASTING, F,94710-1375
2nd St   ,94710,1337,,AETNA RUBBER, F,94710-1376
2nd St   ,94710,1420,, , N,94710-A001
2nd St   ,94710,1421,, , N,94710-A001
2nd St   ,94710,1501 to 1599,Odd Only, , S,94710-1701
2nd St   ,94710,1700 to 1798,Even Only, , S,94710-1705
2nd St   ,94710,1701 to 1799,Odd Only, , S,94710-1704
2nd St   ,94710,1780,,KAISER CONSTRUCTION, F,94710-1792
2nd St   ,94710,1780,,PERMANENTE SERVICES CONST, F,94710-1792
2nd St   ,94710,1795,,KAISER FOUNDATION HEALTH, F,94710-1791
2nd St   ,94710,1800 to 1898,Even Only, , S,94710-1903
2nd St   ,94710,1801 to 1899,Odd Only, , S,94710-1902
2nd St   ,94710,1805,, , H,94710-1936
2nd St   ,94710,1805,, , H,94710-1936
2nd St   ,94710,1810,,HARRINGTONS, F,94710-1976
2nd St   ,94710,1817,,TRUITT WHITE LUMBER, F,94710-1977
2nd St   ,94710,1831,,TRUITT WHITE LUMBER, F,94710-1991
2nd St   ,94710,1832,, , H,94710-1941
2nd St   ,94710,1832,, , H,94710-1941
2nd St   ,94710,1832,, , H,94710-1942
2nd St   ,94710,1832,, , H,94710-1942
2nd St   ,94710,1832,, , H,94710-1942
2nd St   ,94710,1900 to 1998,Even Only, , S,94710-1905
2nd St   ,94710,2000 to 2098,Even Only, , S,94710-1907
2nd St   ,94710,2001 to 2099,Odd Only, , S,94710-1906
name,zip,num/range,pattern,company,type,zip+4
46th Richmond Field Statio St   ,94720,1301,,FPL, H,94720-3108
Edwards Trak   ,94720,1 to 99,, , S,94720-1386
Dwinelle Hall   ,94720,1 to 99,, , S,94720-2536
Dwinelle Hall   ,94720,9,,INTERNATIONAL PROGRAMS OFFICE, H,94720-1094
Dwinelle Hall   ,94720,9,,MEDIA SERVICES OFC OF, H,94720-2535
Dwinelle Hall   ,94720,40,,BLC, H,94720-2640
Dwinelle Hall   ,94720,40,,LANGUAGE LABORATORY, H,94720-2640
Dwinelle Hall   ,94720,40,,BERKELEY LANGUAGE CTR, H,94720-2640
Dwinelle Hall   ,94720,40,,DEFAULT LANG LAB, H,94720-2641
Dwinelle Hall   ,94720,201 to 299,, , S,94720-1054
Dwinelle Hall   ,94720,300 to 399,, , S,94720-2541
Dwinelle Hall   ,94720,342,,SOUTH & SE ASIAN STUDIES DEPT OF, H,94720-2540
Dwinelle Hall   ,94720,342,,ANCIENT HIST MEDITERANEAN ARCHEOLOGY, H,94720-2600
Dwinelle Hall   ,94720,342,,ANCIENT HISTORY, H,94720-2600
Dwinelle Hall   ,94720,342,,AHMA, H,94720-2600
Dwinelle Hall   ,94720,342,,DEFAULT ANCIENT HIST, H,94720-2601
Dwinelle Hall   ,94720,1300 to 1399,, , S,94720-2691
Dwinelle Hall   ,94720,1314,,SCANDINAVIAN LANGUAGES AND LITERATURES, H,94720-2690
Dwinelle Hall   ,94720,2100 to 2199,, , S,94720-2671
Dwinelle Hall   ,94720,2125,,RHETORIC & FILM ADMINISTRATION, H,94720-2670
Dwinelle Hall   ,94720,2125,,"FILM ADMINISTRATION, RHETORIC &", H,94720-2670
Dwinelle Hall   ,94720,2300 to 2399,, , S,94720-2651
Dwinelle Hall   ,94720,2337,,BERKELEY WOMEN AND LANGUAGE GROUP, H,94720-2650
Dwinelle Hall   ,94720,2337,,BLS, H,94720-2650
Dwinelle Hall   ,94720,2337,,BWLG, H,94720-2650
Dwinelle Hall   ,94720,2337,,LINGUISTICS DEPARTMENT OF, H,94720-2650
Dwinelle Hall   ,94720,2337,,PHONOLOGY LABORATORY, H,94720-2650
Dwinelle Hall   ,94720,2337,,SURVEY OF CA AND OTHER NATIVE AMER LANG, H,94720-2650
Dwinelle Hall   ,94720,2337,,BERKELEY LINGUISTIC SOCIETY, H,94720-2650
Dwinelle Hall   ,94720,3200 to 3299,, , S,94720-2551
Dwinelle Hall   ,94720,3229,,HISTORY DEPARTMENT OF, H,94720-2550
Dwinelle Hall   ,94720,3300 to 3399,, , S,94720-2621
Dwinelle Hall   ,94720,3335,,ITALIAN STUDIES, H,94720-2620
Dwinelle Hall   ,94720,3335,,ITALIAN DEPARTMENT, H,94720-2620
Dwinelle Hall   ,94720,3335,,SCANDINAVIAN DEPARTMENT, H,94720-2690
Dwinelle Hall   ,94720,3335,,SLAVIC LANGUAGE AND LITERATURE, H,94720-2979
Dwinelle Hall   ,94720,3400 to 3499,, , S,94720-2231
Dwinelle Hall   ,94720,3413,,ORIENTAL LANGUAGES, H,94720-2230
Dwinelle Hall   ,94720,3413,,EAST ASIAN LANGUAGES & CULTURES, H,94720-2230
Dwinelle Hall   ,94720,4100 to 4199,, , S,94720-2581
Dwinelle Hall   ,94720,4125,,DEPARTMENT OF FRENCH, H,94720-2580
Dwinelle Hall   ,94720,4300 to 4399,, , S,94720-2393
Dwinelle Hall   ,94720,4333,,PHI BETA KAPPA, H,94720-2510
Dwinelle Hall   ,94720,4400 to 4499,, , S,94720-2511
Dwinelle Hall   ,94720,4408,,COM LIT, H,94720-2510
Dwinelle Hall   ,94720,4408,,COMPARATIVE LITERATURE, H,94720-2510
Dwinelle Hall   ,94720,5300 to 5399,, , S,94720-2521
Dwinelle Hall   ,94720,5303,,CLASSICS, H,94720-2520
Dwinelle Hall   ,94720,5303,, , S,94720-2520
Dwinelle Hall   ,94720,5303,, , S,94720-2520
Dwinelle Hall   ,94720,5319,,LATINOAMERICANA EDITORES, H,94720-2590
Dwinelle Hall   ,94720,5319,,LUCERO, H,94720-2590
Dwinelle Hall   ,94720,5319,,REVITA DE CRITICAL LITERARIA LATIN, H,94720-2590
Dwinelle Hall   ,94720,5319,,SPANISH AND PORTUGUESE DEPARTMENT OF, H,94720-2590
Dwinelle Hall   ,94720,5319,,HISPANIC LANGUAGE, H,94720-2590
Dwinelle Hall   ,94720,5319,,DEFAULT SPANISH & PORT, H,94720-2591
Dwinelle Hall   ,94720,5319,,GERMAN DEPARTMENT OF, H,94720-3243
Dwinelle Hall   ,94720,5319,,GERMAN STUDIES, H,94720-3243
Dwinelle Hall   ,94720,5319,,DUTCH STUDIES, H,94720-3243
Dwinelle Hall   ,94720,5319,,DEFAULT GERMAN, H,94720-3244
Dwinelle Hall   ,94720,5400 to 5499,, , S,94720-2980
Dwinelle Anx   ,94720,100 to 199,, , S,94720-2561
Dwinelle Anx   ,94720,101,,DANCE DEPARTMENT, H,94720-2560
Dwinelle Anx   ,94720,101,, , S,94720-2560
Dwinelle Anx   ,94720,101,, , S,94720-2560
Dwight Way   ,94720,2427 to 2429,Odd Only, , S,94720-1560
Dwight Way   ,94720,2614 to 2624,Even Only, , S,94720-1782
Dwight Way   ,94720,2937 to 2941,Odd Only, , S,94720-2295
Dwight Way   ,94720,2939,,SMYTH FERNWALD, F,94720-4825
Dwight Way   ,94720,2939,, , H,94720-2294
Dwight Way   ,94720,2939,, , H,94720-2298
Durant Hall   ,94720,1 to 99,, , S,94720-2941
Durant Hall   ,94720,5,,SCHOLARSHP CNNCT OFC & OFC UNDGRD RSRCH, H,94720-2940
Durant Hall   ,94720,5,,UGIS OFFICE OF UNDERGRADUATE RESEARCH, H,94720-2940
Durant Hall   ,94720,100 to 199,, , S,94720-2931
Durant Hall   ,94720,114,,L&S COLLEGE RELATIONS, H,94720-2930
Durant Ave   ,94720,2400,,ASIAN AMERICAN HOUSE, H,94720-2276
Durant Ave   ,94720,2400,,CASA MAGDALENA MORA, H,94720-2276
Durant Ave   ,94720,2400,,HASTE CHANNING HOUSE, H,94720-2276
Durant Ave   ,94720,2400,, , H,94720-2276
Durant Ave   ,94720,2400,,UNIT III RESIDENCE HALLS, H,94720-2276
Durant Ave   ,94720,2400 to 2424,Even Only, , S,94720-2277
Durant Ave   ,94720,2621,,UNIVERSITY ART MUSEUM, H,94720-2250
Durant Ave   ,94720,2625,,PACIFIC FILM ARCHIVE, H,94720-2250
Durant Ave   ,94720,2625,,BAM/PFA, H,94720-2250
Durant Ave   ,94720,2625 to 2627,Odd Only, , S,94720-2251
Durant Ave   ,94720,2642 to 2698,Even Only, , S,94720-2275
Durant Ave   ,94720,2650,,CASA ITALIANA, H,94720-2274
Durant Ave   ,94720,2650,,SHORB HOUSE, H,94720-2274
Durant Ave   ,94720,2650,, , H,94720-2274
Durant Ave   ,94720,2650,,UNIT I RESIDENCE HALLS, H,94720-2274
Durant Ave   ,94720,2650,,AMAZON LOCKER, H,94720-2274
Donner Lab   ,94720,1,,BIOMED DONNER LAB, H,94720-7500
Donner Lab   ,94720,1 to 99,, , S,94720-7501
Donner Lab   ,94720,100 to 199,, , S,94720-3205
Donner Lab   ,94720,101,,MCB DONNER ADMIN SVC UNIT, H,94720-3206
Donner Lab   ,94720,102,,MCB DONNER FACULTY, H,94720-3206
Donner Lab   ,94720,229,,STANLEY HALL/CANCER RSRCH COORDNT CMMTE, H,94720-3206
Donner Lab   ,94720,229,,STANLEY HALL/MCB STANLEYADMIN SVC UNIT, H,94720-3206
Donner Lab   ,94720,229,,STANLEY HALL/VIRUS LAB, H,94720-3206
Doe Library   ,94720,100 to 199,, , S,94720-6056
Doe Library   ,94720,131,,THE LIBRARY ASSOCIATES, H,94720-6000
Doe Library   ,94720,400 to 499,, , S,94720-6021
Doe Library   ,94720,405,,HISTORY OF ART, H,94720-6020
Davis Hall   ,94720,300 to 399,, , S,94720-1791
Davis Hall   ,94720,375,,EARTHQUAKE ENGINEERING RESEARCH CENTER, H,94720-1792
Davis Hall   ,94720,700 to 799,, , S,94720-1711
Davis Hall   ,94720,721,,STRUCTURAL ENG & MECHANICS, H,94720-1790
Davis Hall   ,94720,750,,CIVIL ENG ACADEMIC AFFAIRS OFFIC E, H,94720-1714
Davis Hall   ,94720,760,,CIVIL ENGINEERING COLLEGE, H,94720-1710
Davis Hall   ,94720,760,,CIVIL & ENVIRONMENTAL ENGINEERING, H,94720-1716
Cyclotron Rd   ,94720,1,, , H,94720-8003
Cyclotron Rd   ,94720,1,, , H,94720-8010
Cyclotron Rd   ,94720,1,, , H,94720-8031
Cyclotron Rd   ,94720,1,, , H,94720-8041
Cyclotron Rd   ,94720,1,, , H,94720-8043
Cyclotron Rd   ,94720,1,, , H,94720-8046
Cyclotron Rd   ,94720,1,, , H,94720-8072
Cyclotron Rd   ,94720,1,, , H,94720-8073
Cyclotron Rd   ,94720,1,, , H,94720-8074
Cyclotron Rd   ,94720,1,, , H,94720-8075
Cyclotron Rd   ,94720,1,, , H,94720-8076
Cyclotron Rd   ,94720,1,, , H,94720-8077
Cyclotron Rd   ,94720,1,,BERKELEY LAB, H,94720-8099
Cyclotron Rd   ,94720,1,,LAWRENCE BERKELEY LAB, H,94720-8099
Cyclotron Rd   ,94720,1,,LAWRENCE BERKELEY NATL LAB, H,94720-8099
Cyclotron Rd   ,94720,1,,LAWRENCE LAB, H,94720-8099
Cyclotron Rd   ,94720,1,,LBL, H,94720-8099
Cyclotron Rd   ,94720,1,,LBNL, H,94720-8099
Cyclotron Rd   ,94720,1,, , H,94720-8101
